Solute_Canon,Solvent_Canon,Solvent,Temperature_K,LogS,Solubility(mole_fraction),MW,Source
Nc1cccc(N)n1,CCc1ccccc1,ethylbenzene,361.15,-1.355704267699427,0.00577,109.13200000000002,10.1021/je700221w
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,302.85,-0.058169125806,0.09763,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,309.44,0.0467142021413418,0.1218,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,314.77,0.1365283860805467,0.1464,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,319.53,0.2193955674348259,0.1726,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,323.75,0.2944456541717081,0.1994,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,327.93,0.3672690942671572,0.2283,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,331.75,0.4406384948528443,0.2602,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,335.44,0.5179095626000875,0.2967,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,339.42,0.6072565725591687,0.3423,172.18299999999996,10.1021/je7003885
CC1=CC(=O)c2ccccc2C1=O,CCc1ccccc1,ethylbenzene,343.86,0.704912047976681,0.3957,172.18299999999996,10.1021/je7003885
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,293.35,-0.8174050583847288,0.01831,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,298.04,-0.7293319425565659,0.02244,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,303.12,-0.5962081528782534,0.0304,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,308.33,-0.4831479337090804,0.03929,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,312.8,-0.4092205259536355,0.04645,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,317.51,-0.2861910334072055,0.06102,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,321.25,-0.2115828995859144,0.0719,216.22,10.1021/je900277m
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,ethylbenzene,326.39,-0.120759504381378,0.0876,216.22,10.1021/je900277m
O=C(O)c1ccc(Cl)c(Cl)c1,CCCOCCO,2-propoxyethanol,298.15,-0.3689877910828807,0.04677,191.013,10.1080/00319104.2012.673166
c1ccc2cc3ccccc3cc2c1,COC(C)(C)C,MTBE,298.15,-1.5924820751577873,0.00305,178.23399999999995,10.1006/jcht.1996.0108
O=[N+]([O-])c1cccc2ccccc12,COC(C)(C)C,MTBE,298.15,0.3563661245853251,0.2138,173.171,10.1007/s10953-005-7691-2
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,293.2,-0.7884836792888762,0.019,293.40700000000004,10.1016/j.cjche.2013.05.001
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,298.2,-0.3837087101376893,0.0472,293.40700000000004,10.1016/j.cjche.2013.05.001
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,303.2,0.0285787710176123,0.1142,293.40700000000004,10.1016/j.cjche.2013.05.001
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,308.2,0.4825029662674184,0.2697,293.40700000000004,10.1016/j.cjche.2013.05.001
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,313.2,0.7851362763234252,0.4275,293.40700000000004,10.1016/j.cjche.2013.05.001
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,318.2,1.0299713078326005,0.5693,293.40700000000004,10.1016/j.cjche.2013.05.001
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,COC(C)(C)C,MTBE,323.2,1.3351494576263496,0.7289,293.40700000000004,10.1016/j.cjche.2013.05.001
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,285.15,-0.4479336523039398,0.04026,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,289.15,-0.4110241755013046,0.04391,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,293.15,-0.3430613599500514,0.05119,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,298.15,-0.2909621876482045,0.05772,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,303.15,-0.2098491169143943,0.06931,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,308.15,-0.154858035273459,0.07846,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,312.65,-0.0768528165284537,0.09299,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,318.15,-0.0048679003327968,0.10872,112.128,10.1016/j.jct.2015.02.004
C/C=C/C=C/C(=O)O,COC(C)(C)C,MTBE,323.15,0.045459490486599,0.12125,112.128,10.1016/j.jct.2015.02.004
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,278.15,-2.71491943432127,0.0002247,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,283.15,-2.682075006897515,0.000244,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,288.15,-2.6294615397892303,0.000277,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,293.15,-2.5909198803981264,0.0003048,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,298.15,-2.5586620860735825,0.0003306,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,303.15,-2.51336012096082,0.0003701,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,308.15,-2.4783277639768087,0.0004041,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,313.15,-2.431465520907417,0.0004535,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,318.15,-2.394590896089317,0.000497,440.5070000000002,10.1016/j.jct.2016.08.034
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,MTBE,323.15,-2.3456153452982464,0.0005604,440.5070000000002,10.1016/j.jct.2016.08.034
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,278.15,-0.0875716285915897,0.087,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,283.15,-0.0429678127444848,0.0961,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,288.15,0.0009893770774197,0.1058,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,293.15,0.0408169107809087,0.1155,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,298.15,0.0803560730684282,0.1259,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,303.15,0.1188698032466441,0.137,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,308.15,0.1565496530660098,0.1485,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,313.15,0.1951455364990844,0.1611,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,318.15,0.2366230757294257,0.1754,221.039,10.1016/j.jct.2021.106589
O=C(O)COc1ccc(Cl)cc1Cl,COC(C)(C)C,MTBE,323.15,0.2744992763597356,0.1895,221.039,10.1016/j.jct.2021.106589
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,289.05,-0.531043640014919,0.03366,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,293.15,-0.5141142121877309,0.03511,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,299.15,-0.4795494830715087,0.03826,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,303.95,-0.4561388535714568,0.04056,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,308.95,-0.4345883823889691,0.04283,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,313.65,-0.4132840451652722,0.04518,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,318.65,-0.379838875887743,0.04896,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,324.05,-0.3539804951680113,0.0521999999999999,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,329.35,-0.3271921716578895,0.05575,193.249,10.1016/j.molliq.2020.112491
c1ccc(-c2cc3ccccc3[nH]2)cc1,COC(C)(C)C,MTBE,334.15,-0.2995332807945906,0.0596,193.249,10.1016/j.molliq.2020.112491
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,273.15,0.9346191508872146,0.499,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,278.15,0.9368542707093926,0.502,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,283.15,0.9408527538961416,0.506,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,288.15,0.9470504159213584,0.511,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,293.15,0.956215485304871,0.518,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,298.15,0.9670988656762904,0.526,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,303.15,0.9825533264870494,0.537,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,308.15,0.9968969760319972,0.5469999999999999,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,313.15,1.016495540996442,0.5599999999999999,272.3879999999999,10.1016/j.molliq.2020.112599
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,COC(C)(C)C,MTBE,318.15,1.0507989265887792,0.581,272.3879999999999,10.1016/j.molliq.2020.112599
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,288.15,-0.4218326089691482,0.04278,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,293.15,-0.381190430291005,0.0470899999999999,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,298.15,-0.3522215634117714,0.05051,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,303.15,-0.3180803085931007,0.05486,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,308.15,-0.2869481359398357,0.0591,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,313.15,-0.2367933480328636,0.0663199999999999,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,318.15,-0.1948558835678287,0.07301,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,323.15,-0.1552908426176018,0.07996,282.221,10.1016/j.molliq.2025.128413
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,COC(C)(C)C,MTBE,328.15,-0.1275700991046969,0.0853599999999999,282.221,10.1016/j.molliq.2025.128413
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,273.15,-2.233943647067942,0.00067516,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,278.15,-2.236778495029677,0.00067538,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,283.15,-2.2393882989663134,0.00067591,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,288.15,-2.24157702021546,0.00067638,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,293.15,-2.244255068954995,0.00067689,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,298.15,-2.2469818850001544,0.00067738,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,303.15,-2.250360594203907,0.00067793,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,308.15,-2.253153932671279,0.00067849,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,313.15,-2.256049448142426,0.00067904,416.9450000000003,10.1021/acs.jced.0c00803
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,COC(C)(C)C,MTBE,318.15,-2.25867851835957,0.0006795,416.9450000000003,10.1021/acs.jced.0c00803
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,278.15,-1.1633375404200397,0.00794,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,283.15,-0.9962737476387596,0.0117,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,288.15,-0.8064503102482163,0.0181,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,293.15,-0.5406208026577908,0.0331,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,298.15,-0.3605332879502845,0.0496,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,303.15,-0.1544762865577021,0.078,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,308.15,0.0070105302247107,0.11,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,313.15,0.2383442906127985,0.175,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,318.15,0.5220835709675844,0.291,212.29299999999995,10.1021/acs.jced.4c00528
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,COC(C)(C)C,MTBE,323.15,0.7636809718161428,0.419,212.29299999999995,10.1021/acs.jced.4c00528
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,280.35,-1.176766661042643,0.00772,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,284.35,-1.053261042911133,0.0102899999999999,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,288.35,-0.9393086727505756,0.01341,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,292.35,-0.8193176000970575,0.0177,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,296.35,-0.6938455389631913,0.02362,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,300.35,-0.5942807139191038,0.0296899999999999,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,303.35,-0.5155385970777766,0.03553,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,307.35,-0.3955264118636127,0.04657,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,311.35,-0.3047672510749552,0.0570899999999999,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,315.35,-0.2027953491191658,0.07151,434.47100000000034,10.1021/acs.jced.7b00489
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,COC(C)(C)C,MTBE,319.35,-0.0900343554111388,0.09127,434.47100000000034,10.1021/acs.jced.7b00489
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,278.15,-1.2311479018521996,0.0068,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,283.15,-1.1912400660634632,0.0075,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,288.15,-1.1042597956579785,0.0092,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,293.15,-1.0534935835237964,0.0104,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,298.15,-0.9517637464152124,0.0132,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,303.15,-0.8904524752964288,0.0153,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,308.15,-0.8049523405967466,0.0187,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,313.15,-0.7301405616602168,0.0223,303.814,10.1021/acs.jced.7b01011
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,MTBE,318.15,-0.6364836995226801,0.0277,303.814,10.1021/acs.jced.7b01011
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,283.15,-1.4036739161561704,0.004612,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,288.15,-1.344654855842975,0.00531,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,293.15,-1.249084986973319,0.006654,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,298.15,-1.1711473158615622,0.008007,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,303.15,-1.0986804225450564,0.009528,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,308.15,-1.036406964626534,0.01106,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,313.15,-0.971670319441904,0.01291,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,318.15,-0.8920594104014478,0.01557,285.36499999999995,10.1021/acs.jced.8b00863
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)(C)C,MTBE,323.15,-0.819075494292833,0.0185,285.36499999999995,10.1021/acs.jced.8b00863
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,273.15,-2.651911900472693,0.000258,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,278.15,-2.6177917298720383,0.000281,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,283.15,-2.58943269432064,0.000302,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,288.15,-2.5573718349094654,0.000327,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,293.15,-2.524684681232884,0.000355,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,298.15,-2.493610511326919,0.000384,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,303.15,-2.4625659334742807,0.000416,311.425,10.1021/acs.jced.9b00696
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,MTBE,308.15,-2.431584158010889,0.00045,311.425,10.1021/acs.jced.9b00696
